Admin,Date & Time,UPID/LUPID,Player Name,Team,Pos,Age,Level,Team Rank,Rank,ETA,Player Type,Owner,Contract Status,Years,Update Type,Event 
,3/20/2022 11:04:00,1950,George Springer,Tor,CF,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1906,Jack Flaherty,StL,P,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1908,Josh Hader,Mil,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1890,Javier Báez,Det,"2B,SS",,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1941,Corey Seager,Tex,SS,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1955,José Abreu,CWS,1B,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1912,Luis Castillo,CIN,P,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1891,José Berríos,Tor,P,,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1985,Tyler O'Neill,StL,OF,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1971,Pete Alonso,NYM,1B,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1962,Liam Hendriks,CWS,P,,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2507,Giancarlo Stanton,NYY,OF,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2009,Adalberto Mondesi,KC,"3B,SS",,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1949,Freddy Peralta,Mil,P,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1933,Carlos Correa,Hou,SS,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1913,Max Fried,Atl,P,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2275,Christian Yelich,Mil,OF,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2253,Charlie Morton,Atl,P,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2636,Jazz Chisholm Jr.,Mia,"2B,SS",,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2107,Anthony Rendon,LAA,3B,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1929,Brandon Lowe,TB,"2B,OF",,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1947,Frankie Montas,Oak,P,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2713,Jonathan India,Cin,2B,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1953,Joe Musgrove,SD,P,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1878,Kris Bryant,Col,"1B,3B,CF",,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1934,Carlos Rodón,SF,P,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1987,Will Smith,LAD,C,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2884,Logan Webb,SF,P,,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1924,Yu Darvish,SD,P,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1889,J.T. Realmuto,Phi,"C,1B",,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1910,Ketel Marte,Ari,"2B,CF",,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2047,Alek Manoah,Tor,P,,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1883,Cody Bellinger,LAD,CF,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1952,Jesse Winker,Sea,OF,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1968,Mitch Haniger,Sea,OF,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3321,Trevor Rogers,Mia,P,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1930,Bryan Reynolds,Pit,OF,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1904,DJ LeMahieu,NYY,"1B,2B,3B",,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1948,Franmil Reyes,Cle,OF,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1916,Raisel Iglesias,LAA,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1954,Jorge Polanco,Min,"2B,SS",,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2621,Jared Walsh,LAA,"1B,OF",,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1943,Dylan Cease,CWS,P,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3026,Nelson Cruz,Was,Util,,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1887,Blake Snell,SD,P,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3178,Ryan Mountcastle,Bal,"1B,OF",,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1920,Shohei Ohtani (Pitcher),LAA,P,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1982,Trent Grisham,SD,CF,,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3228,Shane McClanahan,TB,P,,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3071,Pablo López,Mia,P,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2130,Austin Meadows,TB,OF,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1990,Zac Gallen,Ari,P,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2215,C.J. Cron,Col,1B,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1942,Dansby Swanson,Atl,SS,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1902,Aroldis Chapman,NYY,P,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1894,Max Muncy,LAD,"1B, 2B, 3B",,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1959,Kyle Schwarber,Phi,"1B,OF",,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3127,Rhys Hoskins,Phi,1B,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2448,Emmanuel Clase,Cle,P,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2437,Edwin Díaz,NYM,P,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1984,Tyler Mahle,Cin,P,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1923,Yoán Moncada,CWS,3B,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1946,Framber Valdez,Hou,P,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1939,Clayton Kershaw,LAD,P,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2548,Ian Anderson,Atl,P,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1981,Tommy Edman,StL,"2B,OF",,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2761,Josh Bell,Was,"1B,OF",,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2591,Jake Cronenworth,SD,"1B,2B,SS",,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1936,Chris Bassitt,NYM,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2970,Michael Conforto,NYM,OF,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2434,Eduardo Rodriguez,Det,P,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3384,Willson Contreras,ChC,C,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2946,Matt Chapman,Tor,3B,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3236,Sonny Gray,Min,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2108,Anthony Rizzo,NYY,1B,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2889,Lourdes Gurriel Jr.,Tor,"1B,OF",,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1938,Chris Taylor,LAD,"2B,3B,SS,CF",,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2136,Avisaíl García,Mia,OF,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3325,Trey Mancini,Bal,1B,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1969,Nathan Eovaldi,Bos,P,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2684,Joey Votto,Cin,1B,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2681,Joey Gallo,NYY,OF,,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,4298,Seiya Suzuki,ChC,OF,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1978,Sean Manaea,Oak,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1988,Yasmani Grandal,CWS,"C,1B",,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2802,Justin Turner,LAD,3B,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3385,Willy Adames,Mil,SS,,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2510,Giovanny Gallegos,StL,P,,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1975,Ryan Pressly,Hou,P,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2623,Jarred Kelenic,Sea,OF,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1896,Mike Clevinger,SD,P,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2421,Dylan Carlson,StL,CF,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1895,Michael Brantley,Hou,OF,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2736,Jorge Soler,Atl,OF,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2544,Hunter Renfroe,Mil,CF,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1926,Alex Verdugo,Bos,CF,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2759,José Urquidy,Hou,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1957,Kenley Jansen,LAD,P,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2347,Daulton Varsho,Ari,"C,OF",,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2128,Austin Hays,Bal,OF,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2870,Lance McCullers Jr.,Hou,P,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3414,Yuli Gurriel,Hou,1B,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2883,Logan Gilbert,Sea,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2022,Adolis García,Tex,CF,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1974,Ryan McMahon,Col,"2B,3B",,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1983,Ty France,Sea,"1B,2B,3B",,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2698,John Means,Bal,P,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3266,Tarik Skubal,Det,P,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2810,Ke'Bryan Hayes,PIT,,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2638,Jean Segura,Phi,2B,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1905,Gleyber Torres,NYY,"2B,SS",,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2472,Eugenio Suárez,Sea,"3B,SS",,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2078,Andrew Benintendi,KC,OF,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2932,Mark Canha,NYM,CF,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2012,Adam Duvall,Atl,CF,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2933,Mark Melancon,Ari,P,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2931,Marcus Stroman,ChC,P,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2725,Jordan Romano,Tor,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2103,Anthony DeSclafani,SF,P,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3378,Will Smith,ATL,P,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3113,Ramón Laureano,Oak,CF,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1998,Aaron Civale,Cle,P,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,4028,Camilo Doval,SF,P,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2088,Andrew Vaughn,CWS,"1B,OF",,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2667,Jo Adell,LAA,OF,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2915,Luke Voit,NYY,1B,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3080,Patrick Sandoval,LAA,P,,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2487,Frank Schwindel,ChC,1B,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2762,Josh Donaldson,NYY,3B,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2056,Alex Kirilloff,Min,"1B,OF",,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2975,Michael Kopech,CWS,P,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1951,Germán Márquez,Col,P,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3326,Triston McKenzie,Cle,P,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2251,Charlie Blackmon,Col,OF,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2897,Luis Garcia,Hou,P,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3424,Zach Plesac,Cle,P,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2859,Kyle Hendricks,ChC,P,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2239,Casey Mize,Det,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2028,AJ Pollock,LAD,CF,,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2062,Alex Wood,SF,P,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2426,Eddie Rosario,Atl,OF,,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2183,Brendan Rodgers,Col,"2B,SS",,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2168,Brandon Belt,SF,1B,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3058,Noah Syndergaard,LAA,P,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2171,Brandon Crawford,SF,SS,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2152,Blake Treinen,LAD,P,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3023,Nathaniel Lowe,Tex,1B,,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2020,Adam Wainwright,StL,P,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3432,Zack Greinke,KC,P,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2841,Kolten Wong,Mil,2B,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2039,Alec Bohm,Phi,3B,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2269,Chris Paddack,SD,P,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3259,Taijuan Walker,NYM,P,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2618,Jameson Taillon,NYY,P,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2910,Luis Urías,Mil,"2B,3B,SS",,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2154,Bobby Dalbec,Bos,"1B,3B",,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2310,Craig Kimbrel,CWS,P,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3298,Tony Gonsolin,LAD,P,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2225,Carlos Carrasco,NYM,P,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2349,David Bednar,Pit,P,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2066,Amed Rosario,Cle,"SS,CF",,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2165,Brady Singer,KC,P,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3020,Myles Straw,Cle,CF,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1979,Stephen Strasburg,Was,P,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2772,Josh Rojas,Ari,"2B,3B,SS,OF",,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1972,Ranger Suárez,Phi,P,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,4013,Jordan Montgomery,NYY,P,,,,,,,Hammers,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2537,Huascar Ynoa,Atl,P,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3274,Taylor Rogers,Min,P,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,4008,Alex Cobb,SF,P,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2519,Gregory Soto,Det,P,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2500,Gavin Lux,LAD,"2B,SS,CF",,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2716,Jonathan Schoop,Det,"1B,2B",,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3261,Tanner Houck,Bos,P,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2498,Garrett Whitlock,Bos,P,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2176,Brandon Nimmo,NYM,CF,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2433,Eduardo Escobar,NYM,"1B,2B,3B",,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3203,Scott Barlow,KC,P,,,,,,,not much of a donkey,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2306,Corey Knebel,Phi,P,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2378,Devin Williams,Mil,P,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1932,Cal Quantrill,Cle,P,,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2031,Akil Baddoo,Det,CF,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2322,Dane Dunning,Tex,P,,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2942,Matt Barnes,Bos,P,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2646,Jeimer Candelario,Det,3B,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3347,Tyler Stephenson,Cin,"C,1B",,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3421,Zach Eflin,Phi,P,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2908,Luis Severino,NYY,P,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2021,Adbert Alzolay,ChC,P,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2705,Jon Gray,Tex,P,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2834,Kiké Hernández,Bos,"2B,CF",,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2814,Keibert Ruiz,Was,C,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,4311,Adam Frazier,Sea,"2B,OF",,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,1898,Trevor Bauer,LAD,P,,,,,,,La Flama Blanca,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3013,Mitch Garver,Tex,C,,,,,,,Country Fried Lamb,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3053,Nicky Lopez,KC,SS,,,,,,,Rick Vaughn,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3086,Paul Sewald,Sea,P,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2313,Cristian Javier,Hou,P,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2305,Corey Kluber,TB,P,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2782,Josiah Gray,Was,P,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2643,Jeff McNeil,NYM,"2B,OF",,,,,,,Omens In The Outfield,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2419,Dustin May,LAD,P,,,,,,,Btwn2Jackies,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3048,Nick Solak,Tex,2B,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2499,Gary Sánchez,Min,C,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2601,Jake McGee,SF,P,,,,,,,Weekend Warriors,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3213,Sean Murphy,Oak,C,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2928,Marcell Ozuna,Atl,OF,,,,,,,Law-Abiding Citizens,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2153,Bobby Bradley,Cle,1B,,,,,,,Batin Stallion,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,4148,Randal Grichuk,Col,CF,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2157,Brad Hand,Phi,P,,,,,,,The Scumbag Club,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2060,Alex Reyes,StL,P,,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3338,Tyler Glasnow,TB,P,,,,,,,The Bluke Blokes,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2352,David Fletcher,LAA,"2B,SS",,,,,,,Jepordizers!,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,2920,Madison Bumgarner,Ari,P,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
,3/20/2022 11:04:00,3036,Nick Madrigal,ChC,2B,,,,,,,Whiz Kids,,,Draft,22 Keeper Draft 
